partner_id,prob_default,nova_score,decision
10807,0.25315975995933215,710.7621320223673,0
41024,0.02908587203641244,834.0027703799732,1
24393,0.04523240095727366,825.1221794734995,1
26298,0.04621487536627044,824.5818185485513,1
4309,0.0856198108782819,802.909104016945,1
12137,0.07336795753224155,809.6476233572671,1
37190,0.32473685055036744,671.3947321972979,0
6144,0.18260387595364946,749.5678682254928,0
32988,0.04523240095727366,825.1221794734995,1
34928,0.06642454684203106,813.4664992368829,1
49867,0.02963442876474445,833.7010641793905,1
34227,0.047080255047871826,824.1058597236705,1
18198,0.11733353083919518,785.4665580384426,0
31175,0.0678844740151827,812.6635392916495,1
40121,0.073369068285268,809.6470124431025,1
31466,0.020054466209479104,838.9700435847865,1
30127,0.059571825989286786,817.2354957058923,1
14039,0.017198525853538746,840.5408107805537,1
10646,0.09387339302181728,798.3696338380005,1
37862,0.3510612717773844,656.9163005224386,0
35747,0.04468384422894165,825.423885674082,1
7015,0.0416973086700863,827.0664802314526,1
47349,0.028520071529290137,834.3139606588904,1
31961,0.0480627294568686,823.5654987987223,1
42948,0.06055430039828356,816.695134780944,1
27375,0.036781931325809446,829.7699377708049,1
11975,0.06990615655870962,811.5516138927097,1
5287,0.11540024461782473,786.5298654601963,0
28898,0.046094836479030066,824.6478399365334,1
4445,0.1354409581657344,775.5074730088461,0
18679,0.13745566650233842,774.3993834237139,0
17271,0.030827455156898484,833.0448996637059,1
41220,0.043969163471028215,825.8169600909345,1
47302,0.06710481048951467,813.0923542307669,1
19351,0.03776440573480622,829.2295768458566,1
27624,0.0386297854164076,828.7536180209759,1
17645,0.05508686452358464,819.7022245120285,1
37630,0.02908587203641244,834.0027703799732,1
42659,0.0416973086700863,827.0664802314526,1
44084,0.03715676891110873,829.5637770988902,1
45860,0.11540024461782473,786.5298654601963,0
37395,0.13768498239813262,774.2732596810271,0
2837,0.0807687567991821,805.5771837604498,1
38629,0.091622221233418,799.6077783216201,1
19071,0.02322626106625417,837.2255564135602,1
11796,0.06779163131549673,812.7146027764768,1
12410,0.047080255047871826,824.1058597236705,1
49891,0.04248912966526278,826.6309786841055,1
13486,0.04541364096890769,825.0224974671008,1
30608,0.03708321022468384,829.6042343764238,1
19349,0.02963442876474445,833.7010641793905,1
34744,0.031376011885230495,832.7431934631232,1
25401,0.07312215214855206,809.7828163182963,1
25407,0.045273741765807646,825.0994420288058,1
18277,0.0505250662823942,822.2112135446832,1
42128,0.0416973086700863,827.0664802314526,1
42976,0.050736746293353674,822.0947895386555,1
33742,0.04036807101244216,827.7975609431569,1
12683,0.030373763627319167,833.2944300049745,1
36392,0.07570080655979565,808.3645563921125,1
4475,0.031376011885230495,832.7431934631232,1
40325,0.06718411880961936,813.0487346547094,1
14749,0.01610865952803772,841.1402372595793,1
2451,0.2086336622971936,735.2514857365436,0
25940,0.13331174196022996,776.6785419218735,0
22315,0.09794516949185013,796.1301567794824,1
1722,0.08088081708420414,805.5155506036876,1
41095,0.0386297854164076,828.7536180209759,1
34895,0.06276364902053924,815.4799930387035,1
5265,0.0911272599271949,799.8800070400428,1
30018,0.08857584529645339,801.2832850869506,1
964,0.09184333250437486,799.4861671225938,1
26995,0.06138746220199403,816.2368957889033,1
12999,0.059571825989286786,817.2354957058923,1
8494,0.15047444609754487,767.2390546463503,0
1256,0.07678304997004388,807.7693225164758,1
29077,0.031376011885230495,832.7431934631232,1
32020,0.09986459420309378,795.0744731882985,1
48878,0.0631579656759195,815.2631188782443,1
5382,0.05342292038374815,820.6173937889384,1
18838,0.06707842054092826,813.1068687024895,1
24287,0.031376011885230495,832.7431934631232,1
45326,0.054975648939397236,819.7633930833315,1
27719,0.07255041388913715,810.0972723609746,1
2218,0.04026459511381675,827.8544726874007,1
21612,0.036781931325809446,829.7699377708049,1
27596,0.04904526500531337,823.0251042470776,1
25170,0.06642454684203106,813.4664992368829,1
12892,0.026778488408804094,835.2718313751577,1
9430,0.06779163131549673,812.7146027764768,1
21691,0.043188692921125725,826.2462188933808,1
6182,0.21467947126919573,731.9262908019423,0
35152,0.1341536377413622,776.2154992422508,0
5206,0.04889329877876548,823.108685671679,1
41097,0.09960486752952598,795.2173228587607,1
22075,0.036414111040976714,829.9722389274629,1
34767,0.03218440784938304,832.2985756828393,1
37977,0.12849497563835652,779.3277633989039,0
14750,0.05132559828535143,821.7709209430567,1
25154,0.04363934556473443,825.998359939396,1
9033,0.03530891482051058,830.5800968487192,1
539,0.08681380043938396,802.2524097583389,1
33024,0.030827455156898484,833.0448996637059,1
21028,0.03715676891110873,829.5637770988902,1
11236,0.09976057083904559,795.131686038525,1
25072,0.0461488280383204,824.6181445789238,1
47904,0.0461488280383204,824.6181445789238,1
6475,0.04134083883052756,827.2625386432098,1
6143,0.05682855469727591,818.7442949164982,1
12706,0.04071483426108952,827.6068411564007,1
7137,0.11274401037698596,787.9907942926577,0
35045,0.058066292614236736,818.0635390621698,1
3418,0.02322626106625417,837.2255564135602,1
8552,0.0461488280383204,824.6181445789238,1
32347,0.06323272381077862,815.2220019040718,1
36197,0.11192063851720262,788.4436488155386,0
4438,0.0480627294568686,823.5654987987223,1
6299,0.0480627294568686,823.5654987987223,1
4127,0.11187850080046013,788.466824559747,0
38286,0.1568741993255042,763.7191903709727,0
35110,0.04071483426108952,827.6068411564007,1
43084,0.01606089913580632,841.1665054753065,1
19300,0.036781931325809446,829.7699377708049,1
37828,0.07508745786407403,808.7018981747593,1
26445,0.0631579656759195,815.2631188782443,1
36005,0.17551389587809,753.4673572670506,0
28078,0.04889589126057906,823.1072598066816,1
39161,0.05700906007038086,818.6450169612905,1
17957,0.08782679961158202,801.6952602136298,1
31190,0.04531945816485772,825.0742980093282,1
36852,0.06681886349741133,813.2496250764237,1
3586,0.07678304997004388,807.7693225164758,1
35011,0.07951797389080664,806.2651143600564,1
10927,0.04347160407425956,826.0906177591572,1
8812,0.017849916980232666,840.182545660872,1
1954,0.07678304997004388,807.7693225164758,1
38226,0.04256268835168769,826.5905214065718,1
46547,0.04531945816485772,825.0742980093282,1
38766,0.027249403494484393,835.0128280780336,1
10440,0.04354516276068446,826.0501604816236,1
5946,0.03776440573480622,829.2295768458566,1
31792,0.0667093879052485,813.3098366521133,1
39909,0.0868540317934966,802.2302825135769,1
18,0.036781931325809446,829.7699377708049,1
25083,0.1635402141169526,760.0528822356761,0
25651,0.09753429084330911,796.35614003618,1
10069,0.04034701397625679,827.8091423130587,1
1738,0.0416973086700863,827.0664802314526,1
24133,0.05081956040948663,822.0492417747823,1
7387,0.0641307334940049,814.7280965782974,1
19934,0.1066421733895107,791.3468046357691,0
17383,0.046075269351895494,824.6586018564575,1
8987,0.04256268835168769,826.5905214065718,1
7357,0.04354516276068446,826.0501604816236,1
30305,0.07542296876057519,808.5173671816837,1
44281,0.031376011885230495,832.7431934631232,1
16911,0.07312215214855206,809.7828163182963,1
5795,0.03181658756455031,832.5008768394973,1
18037,0.05081956040948663,822.0492417747823,1
5776,0.08323358027656641,804.2215308478885,1
37976,0.020841235795994117,838.5373203122032,1
6141,0.05074115286936364,822.09236592185,1
38514,0.04071483426108952,827.6068411564007,1
35891,0.13221325863521796,777.2827077506302,0
294,0.05368717481963698,820.4720538491996,1
34104,0.031376011885230495,832.7431934631232,1
30478,0.06164272570995808,816.0965008595231,1
37227,0.07815088941734097,807.0170108204625,1
47303,0.04881854064390637,823.1498026458515,1
17466,0.031376011885230495,832.7431934631232,1
18637,0.11733353083919518,785.4665580384426,0
40469,0.06779163131549673,812.7146027764768,1
46311,0.035040348205323396,830.7278084870721,1
7534,0.04433698375586095,825.6146589342765,1
16370,0.05066639473450454,822.1334828960225,1
24979,0.04071483426108952,827.6068411564007,1
34697,0.09394306299611538,798.3313153521366,1
17925,0.09567540278178908,797.378528470016,1
20778,0.036233374597477434,830.0716439713874,1
4761,0.041468177514222215,827.1925023671778,1
9692,0.055238556596455386,819.6187938719495,1
18046,0.058121739206215633,818.0330434365814,1
25582,0.04497245075228393,825.2651520862438,1
33551,0.20456840829517908,737.4873754376515,0
11578,0.11733353083919518,785.4665580384426,0
33725,0.05172362727836041,821.5520049969018,1
32343,0.02963442876474445,833.7010641793905,1
22430,0.04071483426108952,827.6068411564007,1
27309,0.036781931325809446,829.7699377708049,1
18796,0.05454530611049429,820.0000816392281,1
20895,0.04221592510304031,826.7812411933278,1
17164,0.041468177514222215,827.1925023671778,1
45540,0.036781931325809446,829.7699377708049,1
18594,0.10939783426268863,789.8311911555213,0
38680,0.04256268835168769,826.5905214065718,1
4826,0.044985747401166926,825.2578389293582,1
898,0.10402695886657409,792.7851726233843,0
24451,0.04531945816485772,825.0742980093282,1
47313,0.03776440573480622,829.2295768458566,1
22082,0.0631579656759195,815.2631188782443,1
34021,0.13083107542245845,778.0429085176479,0
7807,0.036414111040976714,829.9722389274629,1
41222,0.130942162637157,777.9818105495636,0
13861,0.034672527920490664,830.9301096437301,1
29419,0.027249403494484393,835.0128280780336,1
10314,0.030838840705568596,833.0386376119372,1
14646,0.028520071529290137,834.3139606588904,1
2279,0.022052705049823207,837.8710122225973,1
33910,0.04071483426108952,827.6068411564007,1
37632,0.035040348205323396,830.7278084870721,1
10240,0.06070039361745922,816.6147835103974,1
1426,0.1317159580422567,777.5562230767589,0
13069,0.07348258965443097,809.5845756900629,1
12441,0.04815691226091857,823.5136982564948,1
42822,0.06080986920962204,816.5545719347078,1
46089,0.04433698375586095,825.6146589342765,1
34612,0.1781818853945993,751.9999630329703,0
13030,0.3467956740797791,659.2623792561214,0
8711,0.01802956262159298,840.0837405581238,1
39492,0.06178263702770745,816.0195496347609,1
27095,0.051639162552589934,821.5984605960755,1
13827,0.05454530611049429,820.0000816392281,1
16845,0.028520071529290137,834.3139606588904,1
31683,0.0856198108782819,802.909104016945,1
25550,0.04036807101244216,827.7975609431569,1
38907,0.04256268835168769,826.5905214065718,1
42153,0.13141078426084798,777.7240686565336,0
24946,0.009701202949165695,844.6643383779589,1
36098,0.053604172510031495,820.5177051194827,1
28109,0.0386297854164076,828.7536180209759,1
9778,0.06855120328308502,812.2968381943032,1
39713,0.0416973086700863,827.0664802314526,1
9529,0.036414111040976714,829.9722389274629,1
26963,0.07494754654632467,808.7788493995215,1
31889,0.045771068633891694,824.8259122513596,1
5666,0.06990615655870962,811.5516138927097,1
17828,0.05698404920398851,818.6587729378064,1
40210,0.0707740556822546,811.07426937476,1
12598,0.0810964521518633,805.3969513164752,1
49599,0.10926004077135183,789.9069775757564,0
27573,0.03547426588598817,830.4891537627066,1
48271,0.07585049213666163,808.2822293248362,1
2017,0.05066639473450454,822.1334828960225,1
2816,0.07951797389080664,806.2651143600564,1
42778,0.40661682733293986,626.3607449668831,0
7841,0.07424216162201926,809.1668111078894,1
48739,0.11217809033913269,788.302050313477,0
34774,0.02288801613597888,837.4115911252117,1
19397,0.04855859043891664,823.2927752585958,1
20554,0.044604630467451195,825.4674532429018,1
4910,0.05714897138813022,818.5680657365284,1
28881,0.038912963606991806,828.5978700161545,1
26576,0.1431564340360267,771.2639612801853,0
14716,0.03476035809217857,830.8818030493018,1
6917,0.2924556332056131,689.1494017369128,0
33406,0.036781931325809446,829.7699377708049,1
3603,0.05432729255599635,820.119989094202,1
42816,0.03135623803631594,832.7540690800263,1
33619,0.13768498239813262,774.2732596810271,0
15987,0.08116307345456236,805.3603095999907,1
14660,0.14005004518335862,772.9724751491528,0
35140,0.09121134258487697,799.8337615783176,1
1453,0.03322386597582865,831.7268737132943,1
13635,0.0641307334940049,814.7280965782974,1
6812,0.0641307334940049,814.7280965782974,1
33578,0.1750146806995211,753.7419256152634,0
28116,0.045112362070033295,825.1882008614816,1
25211,0.05454530611049429,820.0000816392281,1
36496,0.24094307373418253,717.4813094461996,0
25831,0.04904526500531337,823.0251042470776,1
37434,0.058121739206215633,818.0330434365814,1
37087,0.06884892401485374,812.1330917918305,1
43363,0.06779163131549673,812.7146027764768,1
721,0.054686439008269916,819.9224585454515,1
5426,0.43085430009982434,613.0301349450965,0
20290,0.04256268835168769,826.5905214065718,1
10691,0.031376011885230495,832.7431934631232,1
7346,0.06779163131549673,812.7146027764768,1
30101,0.05038515496464483,822.2881647694454,1
44345,0.06055430039828356,816.695134780944,1
17633,0.036781931325809446,829.7699377708049,1
16992,0.10451616342124354,792.5161101183161,0
14172,0.037858893905149175,829.1776083521679,1
22891,0.02947582947582948,833.7882937882938,1
20543,0.10231405824397395,793.7272679658142,0
41862,0.40661682733293986,626.3607449668831,0
30865,0.036781931325809446,829.7699377708049,1
25705,0.08247400830897812,804.639295430062,1
40864,0.1431564340360267,771.2639612801853,0
8526,0.10716820182511126,791.0574889961888,0
49218,0.0911272599271949,799.8800070400428,1
3360,0.02963442876474445,833.7010641793905,1
20990,0.05067964909173727,822.1261929995445,1
47596,0.09197091455246525,799.4159969961441,1
12863,0.1781818853945993,751.9999630329703,0
13590,0.04034701397625679,827.8091423130587,1
30542,0.07585707606931481,808.2786081618768,1
39350,0.036414111040976714,829.9722389274629,1
7606,0.031376011885230495,832.7431934631232,1
1642,0.09156743427226229,799.6379111502557,1
21616,0.09482304639745302,797.8473244814008,1
48258,0.05074115286936364,822.09236592185,1
15662,0.031376011885230495,832.7431934631232,1
29359,0.13683348577759455,774.7415828223229,0
36011,0.12195993530049931,782.9220355847253,0
849,0.039706442629454344,828.1614565538001,1
12754,0.04937977323733653,822.8411247194649,1
32149,0.1733849061927493,754.6383015939879,0
39798,0.036781931325809446,829.7699377708049,1
35496,0.10749593164817224,790.8772375935052,0
42544,0.04354516276068446,826.0501604816236,1
49892,0.04531945816485772,825.0742980093282,1
33386,0.04256268835168769,826.5905214065718,1
27984,0.06138746220199403,816.2368957889033,1
21341,0.2867838863090925,692.2688625299991,0
26691,0.03530891482051058,830.5800968487192,1
38130,0.057981827888466266,818.1099946613435,1
37057,0.036233374597477434,830.0716439713874,1
27913,0.08247400830897812,804.639295430062,1
11358,0.07445020094248979,809.0523894816306,1
16682,0.04354516276068446,826.0501604816236,1
10313,0.07868068850513389,806.7256213221764,1
26971,0.08596850419732917,802.717322691469,1
28321,0.1354409581657344,775.5074730088461,0
9543,0.039706442629454344,828.1614565538001,1
49597,0.15884015754096073,762.6379133524716,0
31020,0.10363612783078435,793.0001296930686,0
4386,0.04248912966526278,826.6309786841055,1
45471,0.055378467914204754,819.5418426471874,1
39963,0.06178263702770745,816.0195496347609,1
234,0.0988252050823093,795.6461372047299,1
40787,0.11840938606963562,784.8748376617004,0
41838,0.02963442876474445,833.7010641793905,1
28722,0.15336843377804613,765.6473614220747,0
22863,0.060669957891872676,816.63152315947,1
47401,0.06779163131549673,812.7146027764768,1
817,0.009200114877645405,844.939936817295,1
24156,0.0582460823243551,817.9646547216047,1
17377,0.05820474151582112,817.9873921662984,1
46269,0.038261965131574864,828.9559191776339,1
12439,0.14781516701931927,768.7016581393743,0
31585,0.31989188931005735,674.0594608794685,0
1530,0.23021701403588657,723.3806422802625,0
46647,0.08552038424594273,802.9637886647315,1
16917,0.031376011885230495,832.7431934631232,1
1765,0.05961316679782077,817.2127582611986,1
2234,0.034672527920490664,830.9301096437301,1
42154,0.06711315786076279,813.0877631765804,1
38275,0.0707740556822546,811.07426937476,1
45158,0.09184333250437486,799.4861671225938,1
33112,0.028990986614970442,834.0549573617662,1
49785,0.08217344039509376,804.8046077826984,1
35873,0.04904526500531337,823.0251042470776,1
19370,0.05066639473450454,822.1334828960225,1
13598,0.04523240095727366,825.1221794734995,1
48974,0.05166212350073404,821.5858320745963,1
17050,0.0761268469848585,808.1302341583278,1
31268,0.03449179147699139,831.0295146876547,1
27395,0.044300973947722234,825.6344643287528,1
48760,0.036233374597477434,830.0716439713874,1
2215,0.04212130938043005,826.8332798407635,1
21908,0.0717550676750864,810.5347127787024,1
10681,0.09198053334844451,799.4107066583556,1
19402,0.10557650693692859,791.9329211846893,0
32332,0.031376011885230495,832.7431934631232,1
17445,0.025919631017055838,835.7442029406193,1
42557,0.06884892401485374,812.1330917918305,1
35085,0.0662452587372178,813.5651076945302,1
46335,0.02963442876474445,833.7010641793905,1
6329,0.045112362070033295,825.1882008614816,1
6603,0.09681821826612917,796.749979953629,1
1770,0.247479906105923,713.8860516417424,0
17625,0.13904483801590664,773.5253390912513,0
42491,0.06681886349741133,813.2496250764237,1
22251,0.039633189309322435,828.2017458798726,1
9599,0.061725386884085943,816.0510372137528,1
33243,0.0631579656759195,815.2631188782443,1
4552,0.03322386597582865,831.7268737132943,1
7976,0.03322386597582865,831.7268737132943,1
30373,0.13768498239813262,774.2732596810271,0
31308,0.043188692921125725,826.2462188933808,1
18210,0.13904483801590664,773.5253390912513,0
35080,0.030827455156898484,833.0448996637059,1
22474,0.0631579656759195,815.2631188782443,1
17850,0.04071483426108952,827.6068411564007,1
47238,0.028520071529290137,834.3139606588904,1
23018,0.07250982183634556,810.1195979900099,1
40438,0.02963442876474445,833.7010641793905,1
24774,0.11187850080046013,788.466824559747,0
43109,0.06779163131549673,812.7146027764768,1
16623,0.039706442629454344,828.1614565538001,1
6403,0.049290876655863965,822.8900178392748,1
31187,0.04256268835168769,826.5905214065718,1
27620,0.037512130656501795,829.368328138924,1
2569,0.07615293458267629,808.115885979528,1
1016,0.02507515194476168,836.2086664303811,1
32265,0.09955314218689193,795.2457717972095,1
33118,0.3510612717773844,656.9163005224386,0
20357,0.17274398739822802,754.9908069309746,0
29144,0.05440570009611934,820.0768649471344,1
4079,0.0988252050823093,795.6461372047299,1
10835,0.04523240095727366,825.1221794734995,1
24687,0.016623239303651675,840.8572183829915,1
13604,0.04256268835168769,826.5905214065718,1
1345,0.06055430039828356,816.695134780944,1
49452,0.05002773941431015,822.4847433221294,1
10456,0.04433698375586095,825.6146589342765,1
15440,0.03181658756455031,832.5008768394973,1
3895,0.04071483426108952,827.6068411564007,1
19001,0.036781931325809446,829.7699377708049,1
14699,0.11381887990660437,787.3996160513676,0
48126,0.0542117782510719,820.1835219619104,1
25991,0.04121216112917358,827.3333113789545,1
46921,0.021581789964142905,838.1300155197214,1
13300,0.03652038201108882,829.9137898939011,1
46539,0.05172362727836041,821.5520049969018,1
12332,0.07411469004598863,809.2369204747063,1
24929,0.12172319287625688,783.0522439180587,0
38230,0.16896291563369914,757.0703964014655,0
34662,0.059571825989286786,817.2354957058923,1
43090,0.2604127388134741,706.7729936525893,0
8612,0.031376011885230495,832.7431934631232,1
49600,0.05066639473450454,822.1334828960225,1
628,0.036781931325809446,829.7699377708049,1
37764,0.0939112936586095,798.3487884877648,1
40468,0.04248912966526278,826.6309786841055,1
39269,0.08307105636222883,804.3109190007742,1
32545,0.047080255047871826,824.1058597236705,1
35117,0.1257069637544674,780.8611699350429,0
2138,0.03392599096986909,831.340704966572,1
21519,0.13683348577759455,774.7415828223229,0
33923,0.04256268835168769,826.5905214065718,1
9548,0.07424216162201926,809.1668111078894,1
47924,0.2727948924564557,699.9628091489494,0
44550,0.07348258965443097,809.5845756900629,1
12073,0.041468177514222215,827.1925023671778,1
38889,0.11734062372396897,785.462656951817,0
24062,0.02670084676615239,835.3145342786162,1
392,0.07348258965443097,809.5845756900629,1
32342,0.2127231280519998,733.0022795714001,0
10425,0.04621487536627044,824.5818185485513,1
15460,0.058121739206215633,818.0330434365814,1
22739,0.1635402141169526,760.0528822356761,0
31002,0.05714897138813022,818.5680657365284,1
7832,0.039612259825404374,828.2132570960276,1
1810,0.059571825989286786,817.2354957058923,1
1793,0.09767149168737872,796.2806795719416,1
20553,0.09681821826612917,796.749979953629,1
28068,0.036781931325809446,829.7699377708049,1
15379,0.03580624168859463,830.306567071273,1
