partner_id,prob_default,nova_score
11915,0.02435340486262347,836.6056273255571
43892,0.057123960521737877,818.5818217130442
3129,0.036781931325809446,829.7699377708049
9980,0.09084919391025326,800.0329433493607
39,0.06080986920962204,816.5545719347078
35881,0.12526881419077351,781.1021521950745
42991,0.2935414826212139,688.5521845583323
30166,0.03776440573480622,829.2295768458566
49074,0.06718411880961936,813.0487346547094
8519,0.031376011885230495,832.7431934631232
12599,0.06681886349741133,813.2496250764237
2370,0.031376011885230495,832.7431934631232
5820,0.24799304515557108,713.6038251644359
7369,0.022367403674505914,837.6979279790218
24381,0.08857584529645339,801.2832850869506
19639,0.12327501385121269,782.198742381833
41757,0.07302881330452776,809.8341526825097
17436,0.015644537351332925,841.3955044567668
42017,0.018128686306216835,840.0292225315807
25634,0.0497542718843569,822.6351504636037
36254,0.055378467914204754,819.5418426471874
31239,0.13962536150427685,773.2060511726477
41659,0.16096873798539021,761.4671941080353
715,0.03322386597582865,831.7268737132943
25642,0.07815088941734097,807.0170108204625
27804,0.35972850678733037,652.1493212669683
44144,0.24458137471549427,715.4802439064781
522,0.07569086374146806,808.3700249421926
20615,0.0868540317934966,802.2302825135769
3814,0.04953135825700205,822.7577529586489
8199,0.1418387161349951,771.9887061257527
1666,0.08818243468288305,801.4996609244143
35942,0.05454530611049429,820.0000816392281
49574,0.05781102910627268,818.20393399155
9167,0.037215849006474205,829.5312830464392
24021,0.05782546426583567,818.1959946537904
34944,0.04256268835168769,826.5905214065718
29874,0.09145571025370754,799.6993593604609
17879,0.05081956040948663,822.0492417747823
11524,0.03580624168859463,830.306567071273
12353,0.09386218384795768,798.3757988836232
17683,0.04954259187339743,822.7515744696315
11676,0.1252811515471258,781.0953666490808
3643,0.04221592510304031,826.7812411933278
47600,0.04256268835168769,826.5905214065718
48423,0.05067964909173727,822.1261929995445
44105,0.07678304997004388,807.7693225164758
3806,0.04794719444550297,823.6290430549734
22813,0.1330336759432883,776.8314782311915
31409,0.06779163131549673,812.7146027764768
13791,0.036781931325809446,829.7699377708049
46732,0.036781931325809446,829.7699377708049
29352,0.059954883410160476,817.0248141244118
689,0.0678844740151827,812.6635392916495
26946,0.03862648789195611,828.7554316594242
42662,0.05530006037408176,819.584966794255
20112,0.0820335290773444,804.8815590074605
48527,0.03530891482051058,830.5800968487192
39563,0.0480627294568686,823.5654987987223
32026,0.05263140469194608,821.0527274194296
17822,0.04523240095727366,825.1221794734995
36290,0.1292642524473361,778.9046611539652
42828,0.11187850080046013,788.466824559747
13883,0.2667231346169831,703.3022759606592
9298,0.03412397119215866,831.2318158443127
6946,0.01802956262159298,840.0837405581238
37622,0.032923889550250524,831.8918607473622
20838,0.10590947644458422,791.7497879554787
14236,0.049875773187762255,822.5683247467308
14915,0.2413748988378335,717.2438056391916
6302,0.031376011885230495,832.7431934631232
8539,0.0591872159248179,817.4470312413501
3512,0.09281621079452003,798.9510840630139
29645,0.049648339852523704,822.693413081112
35255,0.09846370887183474,795.8449601204909
41986,0.07429554379130215,809.1374509147838
24268,0.053604172510031495,820.5177051194827
17279,0.06642454684203106,813.4664992368829
29260,0.0386297854164076,828.7536180209759
16326,0.2566988758668231,708.8156182732473
35617,0.04248912966526278,826.6309786841055
45699,0.07585707606931481,808.2786081618768
4706,0.04354516276068446,826.0501604816236
12105,0.08782679961158202,801.6952602136298
14937,0.12526881419077351,781.1021521950745
16041,0.05972762579937382,817.1498058103443
44903,0.036781931325809446,829.7699377708049
7424,0.09693546629353576,796.6854935385553
39758,0.031376011885230495,832.7431934631232
29600,0.15725251990714792,763.5111140510686
6904,0.05440570009611934,820.0768649471344
46613,0.10527748652508634,792.0973824112025
2352,0.28118739509448265,695.3469326980346
359,0.06573662008716309,813.8448589520603
48868,0.05505425929310265,819.7201573887935
48647,0.05074115286936364,822.09236592185
14002,0.04523240095727366,825.1221794734995
8066,0.05440539479274492,820.0770328639902
12700,0.047121595856405796,824.0831222789768
46485,0.036781931325809446,829.7699377708049
27284,0.05002773941431015,822.4847433221294
29975,0.030827455156898484,833.0448996637059
9382,0.07951797389080664,806.2651143600564
23704,0.05530006037408176,819.584966794255
35168,0.04347160407425956,826.0906177591572
39742,0.09927507616995024,795.3987081065274
28745,0.1142081508565751,787.1855170288836
45865,0.028520071529290137,834.3139606588904
41990,0.013646298510988822,842.4945358189561
2207,0.06276364902053924,815.4799930387035
17322,0.0386297854164076,828.7536180209759
20953,0.027109176239491925,835.0899530682794
25297,0.09121134258487697,799.8337615783176
12176,0.03715676891110873,829.5637770988902
47557,0.028520071529290137,834.3139606588904
37328,0.048525478493932746,823.310986828337
38852,0.05714897138813022,818.5680657365284
16544,0.0386297854164076,828.7536180209759
41941,0.04306001521977173,826.3169916291255
40758,0.1488895300917034,768.1107584495631
36584,0.07424216162201926,809.1668111078894
1755,0.039612259825404374,828.2132570960276
23703,0.08678741049079754,802.2669242300614
45536,0.047976921765600734,823.6126930289196
33857,0.047080255047871826,824.1058597236705
8601,0.08782679961158202,801.6952602136298
36936,0.04347160407425956,826.0906177591572
41840,0.047080255047871826,824.1058597236705
28890,0.0707740556822546,811.07426937476
34309,0.043188692921125725,826.2462188933808
32721,0.05396158806036618,820.3211265667986
4012,0.09121134258487697,799.8337615783176
45980,0.04347160407425956,826.0906177591572
19921,0.07250982183634556,810.1195979900099
17675,0.04194057293693077,826.9326848846881
10807,0.25315975995933215,710.7621320223673
41024,0.02908587203641244,834.0027703799732
24393,0.04523240095727366,825.1221794734995
26298,0.04621487536627044,824.5818185485513
4309,0.0856198108782819,802.909104016945
12137,0.07336795753224155,809.6476233572671
37190,0.32473685055036744,671.3947321972979
6144,0.18260387595364946,749.5678682254928
32988,0.04523240095727366,825.1221794734995
34928,0.06642454684203106,813.4664992368829
49867,0.02963442876474445,833.7010641793905
34227,0.047080255047871826,824.1058597236705
18198,0.11733353083919518,785.4665580384426
31175,0.0678844740151827,812.6635392916495
40121,0.073369068285268,809.6470124431025
31466,0.020054466209479104,838.9700435847865
30127,0.059571825989286786,817.2354957058923
14039,0.017198525853538746,840.5408107805537
10646,0.09387339302181728,798.3696338380005
37862,0.3510612717773844,656.9163005224386
35747,0.04468384422894165,825.423885674082
7015,0.0416973086700863,827.0664802314526
47349,0.028520071529290137,834.3139606588904
31961,0.0480627294568686,823.5654987987223
42948,0.06055430039828356,816.695134780944
27375,0.036781931325809446,829.7699377708049
11975,0.06990615655870962,811.5516138927097
5287,0.11540024461782473,786.5298654601963
28898,0.046094836479030066,824.6478399365334
4445,0.1354409581657344,775.5074730088461
18679,0.13745566650233842,774.3993834237139
17271,0.030827455156898484,833.0448996637059
41220,0.043969163471028215,825.8169600909345
47302,0.06710481048951467,813.0923542307669
19351,0.03776440573480622,829.2295768458566
27624,0.0386297854164076,828.7536180209759
17645,0.05508686452358464,819.7022245120285
37630,0.02908587203641244,834.0027703799732
42659,0.0416973086700863,827.0664802314526
44084,0.03715676891110873,829.5637770988902
45860,0.11540024461782473,786.5298654601963
37395,0.13768498239813262,774.2732596810271
2837,0.0807687567991821,805.5771837604498
38629,0.091622221233418,799.6077783216201
19071,0.02322626106625417,837.2255564135602
11796,0.06779163131549673,812.7146027764768
12410,0.047080255047871826,824.1058597236705
49891,0.04248912966526278,826.6309786841055
13486,0.04541364096890769,825.0224974671008
30608,0.03708321022468384,829.6042343764238
19349,0.02963442876474445,833.7010641793905
34744,0.031376011885230495,832.7431934631232
25401,0.07312215214855206,809.7828163182963
25407,0.045273741765807646,825.0994420288058
18277,0.0505250662823942,822.2112135446832
42128,0.0416973086700863,827.0664802314526
42976,0.050736746293353674,822.0947895386555
33742,0.04036807101244216,827.7975609431569
12683,0.030373763627319167,833.2944300049745
36392,0.07570080655979565,808.3645563921125
4475,0.031376011885230495,832.7431934631232
40325,0.06718411880961936,813.0487346547094
14749,0.01610865952803772,841.1402372595793
2451,0.2086336622971936,735.2514857365436
25940,0.13331174196022996,776.6785419218735
22315,0.09794516949185013,796.1301567794824
1722,0.08088081708420414,805.5155506036876
41095,0.0386297854164076,828.7536180209759
34895,0.06276364902053924,815.4799930387035
5265,0.0911272599271949,799.8800070400428
30018,0.08857584529645339,801.2832850869506
964,0.09184333250437486,799.4861671225938
26995,0.06138746220199403,816.2368957889033
12999,0.059571825989286786,817.2354957058923
8494,0.15047444609754487,767.2390546463503
1256,0.07678304997004388,807.7693225164758
29077,0.031376011885230495,832.7431934631232
32020,0.09986459420309378,795.0744731882985
48878,0.0631579656759195,815.2631188782443
5382,0.05342292038374815,820.6173937889384
18838,0.06707842054092826,813.1068687024895
24287,0.031376011885230495,832.7431934631232
45326,0.054975648939397236,819.7633930833315
27719,0.07255041388913715,810.0972723609746
2218,0.04026459511381675,827.8544726874007
21612,0.036781931325809446,829.7699377708049
27596,0.04904526500531337,823.0251042470776
25170,0.06642454684203106,813.4664992368829
12892,0.026778488408804094,835.2718313751577
9430,0.06779163131549673,812.7146027764768
21691,0.043188692921125725,826.2462188933808
6182,0.21467947126919573,731.9262908019423
35152,0.1341536377413622,776.2154992422508
5206,0.04889329877876548,823.108685671679
41097,0.09960486752952598,795.2173228587607
22075,0.036414111040976714,829.9722389274629
34767,0.03218440784938304,832.2985756828393
37977,0.12849497563835652,779.3277633989039
14750,0.05132559828535143,821.7709209430567
25154,0.04363934556473443,825.998359939396
9033,0.03530891482051058,830.5800968487192
539,0.08681380043938396,802.2524097583389
33024,0.030827455156898484,833.0448996637059
21028,0.03715676891110873,829.5637770988902
11236,0.09976057083904559,795.131686038525
25072,0.0461488280383204,824.6181445789238
47904,0.0461488280383204,824.6181445789238
6475,0.04134083883052756,827.2625386432098
6143,0.05682855469727591,818.7442949164982
12706,0.04071483426108952,827.6068411564007
7137,0.11274401037698596,787.9907942926577
35045,0.058066292614236736,818.0635390621698
3418,0.02322626106625417,837.2255564135602
8552,0.0461488280383204,824.6181445789238
32347,0.06323272381077862,815.2220019040718
36197,0.11192063851720262,788.4436488155386
4438,0.0480627294568686,823.5654987987223
6299,0.0480627294568686,823.5654987987223
4127,0.11187850080046013,788.466824559747
38286,0.1568741993255042,763.7191903709727
35110,0.04071483426108952,827.6068411564007
43084,0.01606089913580632,841.1665054753065
19300,0.036781931325809446,829.7699377708049
37828,0.07508745786407403,808.7018981747593
26445,0.0631579656759195,815.2631188782443
36005,0.17551389587809,753.4673572670506
28078,0.04889589126057906,823.1072598066816
39161,0.05700906007038086,818.6450169612905
17957,0.08782679961158202,801.6952602136298
31190,0.04531945816485772,825.0742980093282
36852,0.06681886349741133,813.2496250764237
3586,0.07678304997004388,807.7693225164758
35011,0.07951797389080664,806.2651143600564
10927,0.04347160407425956,826.0906177591572
8812,0.017849916980232666,840.182545660872
1954,0.07678304997004388,807.7693225164758
38226,0.04256268835168769,826.5905214065718
46547,0.04531945816485772,825.0742980093282
38766,0.027249403494484393,835.0128280780336
10440,0.04354516276068446,826.0501604816236
5946,0.03776440573480622,829.2295768458566
31792,0.0667093879052485,813.3098366521133
39909,0.0868540317934966,802.2302825135769
18,0.036781931325809446,829.7699377708049
25083,0.1635402141169526,760.0528822356761
25651,0.09753429084330911,796.35614003618
10069,0.04034701397625679,827.8091423130587
1738,0.0416973086700863,827.0664802314526
24133,0.05081956040948663,822.0492417747823
7387,0.0641307334940049,814.7280965782974
19934,0.1066421733895107,791.3468046357691
17383,0.046075269351895494,824.6586018564575
8987,0.04256268835168769,826.5905214065718
7357,0.04354516276068446,826.0501604816236
30305,0.07542296876057519,808.5173671816837
44281,0.031376011885230495,832.7431934631232
16911,0.07312215214855206,809.7828163182963
5795,0.03181658756455031,832.5008768394973
18037,0.05081956040948663,822.0492417747823
5776,0.08323358027656641,804.2215308478885
37976,0.020841235795994117,838.5373203122032
6141,0.05074115286936364,822.09236592185
38514,0.04071483426108952,827.6068411564007
35891,0.13221325863521796,777.2827077506302
294,0.05368717481963698,820.4720538491996
34104,0.031376011885230495,832.7431934631232
30478,0.06164272570995808,816.0965008595231
37227,0.07815088941734097,807.0170108204625
47303,0.04881854064390637,823.1498026458515
17466,0.031376011885230495,832.7431934631232
18637,0.11733353083919518,785.4665580384426
40469,0.06779163131549673,812.7146027764768
46311,0.035040348205323396,830.7278084870721
7534,0.04433698375586095,825.6146589342765
16370,0.05066639473450454,822.1334828960225
24979,0.04071483426108952,827.6068411564007
34697,0.09394306299611538,798.3313153521366
17925,0.09567540278178908,797.378528470016
20778,0.036233374597477434,830.0716439713874
4761,0.041468177514222215,827.1925023671778
9692,0.055238556596455386,819.6187938719495
18046,0.058121739206215633,818.0330434365814
25582,0.04497245075228393,825.2651520862438
33551,0.20456840829517908,737.4873754376515
11578,0.11733353083919518,785.4665580384426
33725,0.05172362727836041,821.5520049969018
32343,0.02963442876474445,833.7010641793905
22430,0.04071483426108952,827.6068411564007
27309,0.036781931325809446,829.7699377708049
18796,0.05454530611049429,820.0000816392281
20895,0.04221592510304031,826.7812411933278
17164,0.041468177514222215,827.1925023671778
45540,0.036781931325809446,829.7699377708049
18594,0.10939783426268863,789.8311911555213
38680,0.04256268835168769,826.5905214065718
4826,0.044985747401166926,825.2578389293582
898,0.10402695886657409,792.7851726233843
24451,0.04531945816485772,825.0742980093282
47313,0.03776440573480622,829.2295768458566
22082,0.0631579656759195,815.2631188782443
34021,0.13083107542245845,778.0429085176479
7807,0.036414111040976714,829.9722389274629
41222,0.130942162637157,777.9818105495636
13861,0.034672527920490664,830.9301096437301
29419,0.027249403494484393,835.0128280780336
10314,0.030838840705568596,833.0386376119372
14646,0.028520071529290137,834.3139606588904
2279,0.022052705049823207,837.8710122225973
33910,0.04071483426108952,827.6068411564007
37632,0.035040348205323396,830.7278084870721
10240,0.06070039361745922,816.6147835103974
1426,0.1317159580422567,777.5562230767589
13069,0.07348258965443097,809.5845756900629
12441,0.04815691226091857,823.5136982564948
42822,0.06080986920962204,816.5545719347078
46089,0.04433698375586095,825.6146589342765
34612,0.1781818853945993,751.9999630329703
13030,0.3467956740797791,659.2623792561214
8711,0.01802956262159298,840.0837405581238
39492,0.06178263702770745,816.0195496347609
27095,0.051639162552589934,821.5984605960755
13827,0.05454530611049429,820.0000816392281
16845,0.028520071529290137,834.3139606588904
31683,0.0856198108782819,802.909104016945
25550,0.04036807101244216,827.7975609431569
38907,0.04256268835168769,826.5905214065718
42153,0.13141078426084798,777.7240686565336
24946,0.009701202949165695,844.6643383779589
36098,0.053604172510031495,820.5177051194827
28109,0.0386297854164076,828.7536180209759
9778,0.06855120328308502,812.2968381943032
39713,0.0416973086700863,827.0664802314526
9529,0.036414111040976714,829.9722389274629
26963,0.07494754654632467,808.7788493995215
31889,0.045771068633891694,824.8259122513596
5666,0.06990615655870962,811.5516138927097
17828,0.05698404920398851,818.6587729378064
40210,0.0707740556822546,811.07426937476
12598,0.0810964521518633,805.3969513164752
49599,0.10926004077135183,789.9069775757564
27573,0.03547426588598817,830.4891537627066
48271,0.07585049213666163,808.2822293248362
2017,0.05066639473450454,822.1334828960225
2816,0.07951797389080664,806.2651143600564
42778,0.40661682733293986,626.3607449668831
7841,0.07424216162201926,809.1668111078894
48739,0.11217809033913269,788.302050313477
34774,0.02288801613597888,837.4115911252117
19397,0.04855859043891664,823.2927752585958
20554,0.044604630467451195,825.4674532429018
4910,0.05714897138813022,818.5680657365284
28881,0.038912963606991806,828.5978700161545
26576,0.1431564340360267,771.2639612801853
14716,0.03476035809217857,830.8818030493018
6917,0.2924556332056131,689.1494017369128
33406,0.036781931325809446,829.7699377708049
3603,0.05432729255599635,820.119989094202
42816,0.03135623803631594,832.7540690800263
33619,0.13768498239813262,774.2732596810271
15987,0.08116307345456236,805.3603095999907
14660,0.14005004518335862,772.9724751491528
35140,0.09121134258487697,799.8337615783176
1453,0.03322386597582865,831.7268737132943
13635,0.0641307334940049,814.7280965782974
6812,0.0641307334940049,814.7280965782974
33578,0.1750146806995211,753.7419256152634
28116,0.045112362070033295,825.1882008614816
25211,0.05454530611049429,820.0000816392281
36496,0.24094307373418253,717.4813094461996
25831,0.04904526500531337,823.0251042470776
37434,0.058121739206215633,818.0330434365814
37087,0.06884892401485374,812.1330917918305
43363,0.06779163131549673,812.7146027764768
721,0.054686439008269916,819.9224585454515
5426,0.43085430009982434,613.0301349450965
20290,0.04256268835168769,826.5905214065718
10691,0.031376011885230495,832.7431934631232
7346,0.06779163131549673,812.7146027764768
30101,0.05038515496464483,822.2881647694454
44345,0.06055430039828356,816.695134780944
17633,0.036781931325809446,829.7699377708049
16992,0.10451616342124354,792.5161101183161
14172,0.037858893905149175,829.1776083521679
22891,0.02947582947582948,833.7882937882938
20543,0.10231405824397395,793.7272679658142
41862,0.40661682733293986,626.3607449668831
30865,0.036781931325809446,829.7699377708049
25705,0.08247400830897812,804.639295430062
40864,0.1431564340360267,771.2639612801853
8526,0.10716820182511126,791.0574889961888
49218,0.0911272599271949,799.8800070400428
3360,0.02963442876474445,833.7010641793905
20990,0.05067964909173727,822.1261929995445
47596,0.09197091455246525,799.4159969961441
12863,0.1781818853945993,751.9999630329703
13590,0.04034701397625679,827.8091423130587
30542,0.07585707606931481,808.2786081618768
39350,0.036414111040976714,829.9722389274629
7606,0.031376011885230495,832.7431934631232
1642,0.09156743427226229,799.6379111502557
21616,0.09482304639745302,797.8473244814008
48258,0.05074115286936364,822.09236592185
15662,0.031376011885230495,832.7431934631232
29359,0.13683348577759455,774.7415828223229
36011,0.12195993530049931,782.9220355847253
849,0.039706442629454344,828.1614565538001
12754,0.04937977323733653,822.8411247194649
32149,0.1733849061927493,754.6383015939879
39798,0.036781931325809446,829.7699377708049
35496,0.10749593164817224,790.8772375935052
42544,0.04354516276068446,826.0501604816236
49892,0.04531945816485772,825.0742980093282
33386,0.04256268835168769,826.5905214065718
27984,0.06138746220199403,816.2368957889033
21341,0.2867838863090925,692.2688625299991
26691,0.03530891482051058,830.5800968487192
38130,0.057981827888466266,818.1099946613435
37057,0.036233374597477434,830.0716439713874
27913,0.08247400830897812,804.639295430062
11358,0.07445020094248979,809.0523894816306
16682,0.04354516276068446,826.0501604816236
10313,0.07868068850513389,806.7256213221764
26971,0.08596850419732917,802.717322691469
28321,0.1354409581657344,775.5074730088461
9543,0.039706442629454344,828.1614565538001
49597,0.15884015754096073,762.6379133524716
31020,0.10363612783078435,793.0001296930686
4386,0.04248912966526278,826.6309786841055
45471,0.055378467914204754,819.5418426471874
39963,0.06178263702770745,816.0195496347609
234,0.0988252050823093,795.6461372047299
40787,0.11840938606963562,784.8748376617004
41838,0.02963442876474445,833.7010641793905
28722,0.15336843377804613,765.6473614220747
22863,0.060669957891872676,816.63152315947
47401,0.06779163131549673,812.7146027764768
817,0.009200114877645405,844.939936817295
24156,0.0582460823243551,817.9646547216047
17377,0.05820474151582112,817.9873921662984
46269,0.038261965131574864,828.9559191776339
12439,0.14781516701931927,768.7016581393743
31585,0.31989188931005735,674.0594608794685
1530,0.23021701403588657,723.3806422802625
46647,0.08552038424594273,802.9637886647315
16917,0.031376011885230495,832.7431934631232
1765,0.05961316679782077,817.2127582611986
2234,0.034672527920490664,830.9301096437301
42154,0.06711315786076279,813.0877631765804
38275,0.0707740556822546,811.07426937476
45158,0.09184333250437486,799.4861671225938
33112,0.028990986614970442,834.0549573617662
49785,0.08217344039509376,804.8046077826984
35873,0.04904526500531337,823.0251042470776
19370,0.05066639473450454,822.1334828960225
13598,0.04523240095727366,825.1221794734995
48974,0.05166212350073404,821.5858320745963
17050,0.0761268469848585,808.1302341583278
31268,0.03449179147699139,831.0295146876547
27395,0.044300973947722234,825.6344643287528
48760,0.036233374597477434,830.0716439713874
2215,0.04212130938043005,826.8332798407635
21908,0.0717550676750864,810.5347127787024
10681,0.09198053334844451,799.4107066583556
19402,0.10557650693692859,791.9329211846893
32332,0.031376011885230495,832.7431934631232
17445,0.025919631017055838,835.7442029406193
42557,0.06884892401485374,812.1330917918305
35085,0.0662452587372178,813.5651076945302
46335,0.02963442876474445,833.7010641793905
6329,0.045112362070033295,825.1882008614816
6603,0.09681821826612917,796.749979953629
1770,0.247479906105923,713.8860516417424
17625,0.13904483801590664,773.5253390912513
42491,0.06681886349741133,813.2496250764237
22251,0.039633189309322435,828.2017458798726
9599,0.061725386884085943,816.0510372137528
33243,0.0631579656759195,815.2631188782443
4552,0.03322386597582865,831.7268737132943
7976,0.03322386597582865,831.7268737132943
30373,0.13768498239813262,774.2732596810271
31308,0.043188692921125725,826.2462188933808
18210,0.13904483801590664,773.5253390912513
35080,0.030827455156898484,833.0448996637059
22474,0.0631579656759195,815.2631188782443
17850,0.04071483426108952,827.6068411564007
47238,0.028520071529290137,834.3139606588904
23018,0.07250982183634556,810.1195979900099
40438,0.02963442876474445,833.7010641793905
24774,0.11187850080046013,788.466824559747
43109,0.06779163131549673,812.7146027764768
16623,0.039706442629454344,828.1614565538001
6403,0.049290876655863965,822.8900178392748
31187,0.04256268835168769,826.5905214065718
27620,0.037512130656501795,829.368328138924
2569,0.07615293458267629,808.115885979528
1016,0.02507515194476168,836.2086664303811
32265,0.09955314218689193,795.2457717972095
33118,0.3510612717773844,656.9163005224386
20357,0.17274398739822802,754.9908069309746
29144,0.05440570009611934,820.0768649471344
4079,0.0988252050823093,795.6461372047299
10835,0.04523240095727366,825.1221794734995
24687,0.016623239303651675,840.8572183829915
13604,0.04256268835168769,826.5905214065718
1345,0.06055430039828356,816.695134780944
49452,0.05002773941431015,822.4847433221294
10456,0.04433698375586095,825.6146589342765
15440,0.03181658756455031,832.5008768394973
3895,0.04071483426108952,827.6068411564007
19001,0.036781931325809446,829.7699377708049
14699,0.11381887990660437,787.3996160513676
48126,0.0542117782510719,820.1835219619104
25991,0.04121216112917358,827.3333113789545
46921,0.021581789964142905,838.1300155197214
13300,0.03652038201108882,829.9137898939011
46539,0.05172362727836041,821.5520049969018
12332,0.07411469004598863,809.2369204747063
24929,0.12172319287625688,783.0522439180587
38230,0.16896291563369914,757.0703964014655
34662,0.059571825989286786,817.2354957058923
43090,0.2604127388134741,706.7729936525893
8612,0.031376011885230495,832.7431934631232
49600,0.05066639473450454,822.1334828960225
628,0.036781931325809446,829.7699377708049
37764,0.0939112936586095,798.3487884877648
40468,0.04248912966526278,826.6309786841055
39269,0.08307105636222883,804.3109190007742
32545,0.047080255047871826,824.1058597236705
35117,0.1257069637544674,780.8611699350429
2138,0.03392599096986909,831.340704966572
21519,0.13683348577759455,774.7415828223229
33923,0.04256268835168769,826.5905214065718
9548,0.07424216162201926,809.1668111078894
47924,0.2727948924564557,699.9628091489494
44550,0.07348258965443097,809.5845756900629
12073,0.041468177514222215,827.1925023671778
38889,0.11734062372396897,785.462656951817
24062,0.02670084676615239,835.3145342786162
392,0.07348258965443097,809.5845756900629
32342,0.2127231280519998,733.0022795714001
10425,0.04621487536627044,824.5818185485513
15460,0.058121739206215633,818.0330434365814
22739,0.1635402141169526,760.0528822356761
31002,0.05714897138813022,818.5680657365284
7832,0.039612259825404374,828.2132570960276
1810,0.059571825989286786,817.2354957058923
1793,0.09767149168737872,796.2806795719416
20553,0.09681821826612917,796.749979953629
28068,0.036781931325809446,829.7699377708049
15379,0.03580624168859463,830.306567071273
28306,0.058121739206215633,818.0330434365814
6921,0.01065497969522737,844.139761167625
16491,0.044300973947722234,825.6344643287528
12974,0.05180203481848341,821.5088808498341
49003,0.28118739509448265,695.3469326980346
11770,0.09197091455246525,799.4159969961441
44890,0.07312215214855206,809.7828163182963
13397,0.05342292038374815,820.6173937889384
39539,0.036781931325809446,829.7699377708049
16357,0.043487379338186534,826.0819413639974
11410,0.045112362070033295,825.1882008614816
17700,0.057981827888466266,818.1099946613435
38573,0.2043617823170666,737.6010197256134
27703,0.1956544474934325,742.3900538786121
30503,0.10451616342124354,792.5161101183161
31758,0.061727692041033656,816.0497693774315
48274,0.06711315786076279,813.0877631765804
31724,0.05454530611049429,820.0000816392281
4677,0.030827455156898484,833.0448996637059
4611,0.04071483426108952,827.6068411564007
45399,0.08782679961158202,801.6952602136298
1774,0.12195993530049931,782.9220355847253
45872,0.058206203931986104,817.9865878374077
21954,0.08552038424594273,802.9637886647315
5141,0.08754873359464033,801.8481965229478
11743,0.0386297854164076,828.7536180209759
22856,0.02322626106625417,837.2255564135602
5058,0.08552038424594273,802.9637886647315
22418,0.039612259825404374,828.2132570960276
18680,0.05180203481848341,821.5088808498341
11556,0.06041469438390862,816.7719180888503
7343,0.073369068285268,809.6470124431025
23729,0.05066639473450454,822.1334828960225
5179,0.07350897960301736,809.5700612183405
43083,0.08520893222974087,803.1350872736425
10228,0.1733849061927493,754.6383015939879
4957,0.21004013205809371,734.4779273680485
2449,0.04988782809656078,822.5616945468915
30525,0.06436988656875191,814.5965623871865
27086,0.0480627294568686,823.5654987987223
6658,0.047080255047871826,824.1058597236705
27586,0.030827455156898484,833.0448996637059
24332,0.05781102910627268,818.20393399155
18543,0.03862648789195611,828.7554316594242
26947,0.04881854064390637,823.1498026458515
7034,0.03776440573480622,829.2295768458566
15649,0.0591872159248179,817.4470312413501
2789,0.039612259825404374,828.2132570960276
9986,0.06527680911341495,814.0977549876218
41737,0.031376011885230495,832.7431934631232
28361,0.25411588673856667,710.2362622937883
40997,0.04433698375586095,825.6146589342765
25594,0.25751420742304537,708.3671859173251
25813,0.0386297854164076,828.7536180209759
29964,0.16896291563369914,757.0703964014655
4499,0.036414111040976714,829.9722389274629
22166,0.0386297854164076,828.7536180209759
36491,0.06350198744520692,815.0739069051361
49847,0.0707740556822546,811.07426937476
36036,0.15674864423482948,763.7882456708437
48084,0.02885075935997797,834.1320823520122
38468,0.026778488408804094,835.2718313751577
41895,0.05081956040948663,822.0492417747823
20260,0.19097647022139685,744.9629413782318
3250,0.02885075935997797,834.1320823520122
